Jami Novotarski,Facebook
David Novotny,Facebook
Barlas Oğuz,Facebook
Peter O’Hearn,Facebook
Blaze Owens,Facebook
Umut Özertem,Facebook
Melissa Pak,Facebook
Yutong Pang,Facebook
Elise Paradis,Facebook
Rebecca Pardo,Facebook
Omkar Parkhi,Facebook
Jim Paton,Facebook
Adam Paul,Facebook
Quaneisha Penha,Facebook
Jérôme Pesenti,Facebook
Thibault Peyronel,Facebook
Reena Philip,Facebook
Szymon Piechowicz,Facebook
Karen Plemons,Facebook
Radha Iyengar Plumb,Facebook
Onder Polat,Facebook
Dave Poole,Facebook
Karen Powroznik,Facebook
Kimberly Preusse,Facebook
Lisa Preville,Facebook
Joaquin Quiñonero Candela,Facebook
Eleanor Ram,Facebook
Marc’Aurelio Ranzato,Facebook
Mrinalini Rao,Facebook
Aparna Lakshmi Ratan,Facebook
Pratiti Raychoudhury,Facebook
Orion Reblitz-Richardson,Facebook
Jerry Robinson,Facebook
Heather Rosendin,Facebook
Samantha Ruivo,Facebook
Maryhope Rutherford,Facebook
Jennifer Sanders,Facebook
Tricia Santamaria,Facebook
Christy Sauper,Facebook
Emily Schlemmer,Facebook
Lauren Scissors,Facebook
Sabine Seyffarth,Facebook
Nihar Shah,Facebook
Anthony Shoumikhin,Facebook
Joshua Silver,Facebook
Matthew Simari,Facebook
Shaun Singh,Facebook
Animesh Sinha,Facebook
Nika Smith Auld,Facebook
André L. Souza,Facebook
Tarah Srethwatanakul,Facebook
Sonal Srivastava,Facebook
Joanna Sterling,Facebook
Nicolas Stier,Facebook
Ves Stoyanov,Facebook
Yutian “James” Sun,Facebook
Yu-Wei Eric Sung,Facebook
Arya Talebzadeh,Facebook
Yoram Talmor,Facebook
Chunqiang (CQ) Tang,Facebook
Donna Tedesco,Facebook
Ziv Tepman,Facebook
Pete Terrence,Facebook
Michael Tingley,Facebook
Natalie Troxel,Facebook
Laurens van der Maaten,Facebook
Jurgen Van Gael,Facebook
Rebecca Van Roy,Facebook
Ana Villar,Facebook
Matteo Visentin,Facebook
Artem Volkhin,Facebook
Amanda Wall,Facebook
Ellie Wen,Facebook
Steve Wengrovitz,Facebook
Starsky H.Y. Wong,Facebook
Emily Wood,Facebook
Ted Woodward,Facebook
Doria Xu,Facebook
I. Zeki Yalniz,Facebook
Maddy Young,Facebook
Melissa Z,Facebook
Zainab Zahid,Facebook
Oliver Zeldin,Facebook
James Hongyi Zeng,Facebook
Shengxin Cindy Zha,Facebook
Huazhe (Harper) Zhang,Facebook
