Daniel Cletheroe,Microsoft
Thomas Coffee,Microsoft
Henry Cohn,Microsoft
Gabe Cohn,Microsoft
John Corring,Microsoft
Erdal Cosgun,Microsoft
Manuel Costa,Microsoft
Paolo Costa,Microsoft
Craig Costello,Microsoft
Scott Counts,Microsoft
Landon Cox,Microsoft
Geoff Cox,Microsoft
Markus Cozowicz,Microsoft
Dan Crankshaw,Microsoft
Justin Cranshaw,Microsoft
Nick Craswell,Microsoft
Kate Crawford,Microsoft
Eric Crestan,Microsoft
Jeremy Cristiano,Microsoft
Alex Crown,Microsoft
Silviu Cucerzan,Microsoft
Winnie Cui,Microsoft
Weidong Cui,Microsoft
Lei Cui,Microsoft
Weiwei Cui,Microsoft
Carlo Curino,Microsoft
Ben Cutler,Microsoft
Ed Cutrell,Microsoft
Mary Czerwinski,Microsoft
Jacek Czerwonka,Microsoft
Marc-Alexandre Côté,Microsoft
Qi Dai,Microsoft
Wei Dai,Microsoft
Neil Dalchau,Microsoft
Hal Daumé III,Microsoft
Rob DeLine,Microsoft
Tim Deegan,Microsoft
Ofer Dekel,Microsoft
Nicolas Delfosse,Microsoft
Pantazis Deligiannis,Microsoft
Antoine Delignat-Lavaud,Microsoft
Jeff Delmerico,Microsoft
Vikram Dendi,Microsoft
Amit Deshpande,Microsoft
Sam Devlin,Microsoft
Debadeepta Dey,Microsoft
Shehzaad Dhuliawala,Microsoft
Adi Diamant,Microsoft
Fernando Diaz,Microsoft
Eleanor Dillon,Microsoft
Dimitrios Dimitriadis,Microsoft
Justin Ding,Microsoft
Bailu Ding,Microsoft
Matthew Dixon,Microsoft
Bill Dolan,Microsoft
Yue Dong,Microsoft
Haoyu Dong,Microsoft
Yuxiao Dong,Microsoft
Austin Donnelly,Microsoft
Ed Doran,Microsoft
John (JD) Douceur,Microsoft
Aleksandar Dragojevic,Microsoft
Rich Draves,Microsoft
Rokas Drevinskas,Microsoft
Steven Drucker,Microsoft
Nan Duan,Microsoft
Miro Dudík,Microsoft
Susan Dumais,Microsoft
Sara-Jane Dunn,Microsoft
Anshuman Dutt,Microsoft
Cynthia Dwork,Microsoft
Karen Easterbrook,Microsoft
Trevor Eberl,Microsoft
Benjamin Edelman,Microsoft
Alicia Edelman Pelton,Microsoft
Darren Edge,Microsoft
Lauren Edwards,Microsoft
Ken Eguro,Microsoft
Darrin Eide,Microsoft
John Elliott,Microsoft
Tom Ellis,Microsoft
Sameh Elnikety,Microsoft
Joshua Elsdon,Microsoft
Neil Emerton,Microsoft
Dimitra Emmanouilidou,Microsoft
Mark Encarnación,Microsoft
Paul England,Microsoft
Sefik Emre Eskimez,Microsoft
Nathan Evans,Microsoft
Adam Eversole,Microsoft
Masaaki FUKUMOTO,Microsoft
Dany Fabian,Microsoft
Lei Fang,Microsoft
Mehdi Fatemi,Microsoft
Dan Fay,Microsoft
Christian Federmann,Microsoft
Ashley Feniello,Microsoft
Roland Fernandez,Microsoft
Alex Fiannaca,Microsoft
Mark Filer,Microsoft
Emery Fine,Microsoft
Daniel Firestone,Microsoft
Benjamin Fish,Microsoft
Andrew Fitzgibbon,Microsoft
Shane Fleming,Microsoft
Avrilia Floratou,Microsoft
Dinei Florencio,Microsoft
Denae Ford Robinson,Microsoft
Alessandro Forin,Microsoft
Cédric Fournet,Microsoft
Adam Fourney,Microsoft
Jeremy Fowers,Microsoft
Spencer Fowers,Microsoft
Victor Fragoso,Microsoft
Eric Frazer,Microsoft
Michael Freedman,Microsoft
Rupert Freeman,Microsoft
Jingjing Fu,Microsoft
Jianlong Fu,Microsoft
Alexandra Fursina,Microsoft
Nicolo Fusi,Microsoft
Ran Gal,Microsoft
Michel Galley,Microsoft
Silvano Galliani,Microsoft
John Gamble,Microsoft
Michael Gamon,Microsoft
Hannes Gamper,Microsoft
Ze Gan,Microsoft
